   Elapsed time	  ECG I	iltered
          7.152	  0.990	  0.055
          7.154	  1.025	  0.080
          7.156	  1.355	  0.100
          7.158	  1.380	  0.115
          7.160	  1.420	  0.125
          7.162	  1.945	  0.125
          7.164	  1.630	  0.125
          7.166	  1.145	  0.130
          7.168	  0.675	  0.130
          7.170	  0.735	  0.140
          7.172	  1.110	  0.155
          7.174	  1.140	  0.175
          7.176	  1.450	  0.190
          7.178	  1.465	  0.210
          7.180	  1.510	  0.225
          7.182	  2.060	  0.240
          7.184	  1.735	  0.250
          7.186	  1.270	  0.265
          7.188	  0.795	  0.280
          7.190	  0.935	  0.300
          7.192	  1.270	  0.315
          7.194	  1.310	  0.335
          7.196	  1.625	  0.345
          7.198	  1.640	  0.355
          7.200	  1.685	  0.360
          7.202	  2.175	  0.365
          7.204	  1.810	  0.365
          7.206	  1.320	  0.375
          7.208	  0.860	  0.385
          7.210	  1.100	  0.395
          7.212	  1.375	  0.415
          7.214	  1.415	  0.430
          7.216	  1.700	  0.440
          7.218	  1.735	  0.450
          7.220	  1.875	  0.455
          7.222	  2.255	  0.455
          7.224	  1.850	  0.455
          7.226	  1.365	  0.455
          7.228	  0.910	  0.455
          7.230	  1.180	  0.460
          7.232	  1.420	  0.465
          7.234	  1.500	  0.470
          7.236	  1.715	  0.470
          7.238	  1.710	  0.465
          7.240	  1.980	  0.455
          7.242	  2.225	  0.440
          7.244	  1.790	  0.425
          7.246	  1.310	  0.415
          7.248	  0.860	  0.405
          7.250	  1.145	  0.395
          7.252	  1.335	  0.390
          7.254	  1.400	  0.375
          7.256	  1.600	  0.360
          7.258	  1.600	  0.340
          7.260	  1.900	  0.320
          7.262	  2.055	  0.295
          7.264	  1.610	  0.275
          7.266	  1.130	  0.260
          7.268	  0.680	  0.250
          7.270	  1.025	  0.245
          7.272	  1.200	  0.235
          7.274	  1.250	  0.230
          7.276	  1.440	  0.220
          7.278	  1.465	  0.200
          7.280	  1.805	  0.180
          7.282	  1.920	  0.160
          7.284	  1.440	  0.145
          7.286	  0.980	  0.135
          7.288	  0.570	  0.130
          7.290	  0.925	  0.130
          7.292	  1.095	  0.130
          7.294	  1.160	  0.130
          7.296	  1.360	  0.120
          7.298	  1.360	  0.110
          7.300	  1.760	  0.090
          7.302	  1.765	  0.070
          7.304	  1.350	  0.050
          7.306	  0.875	  0.045
          7.308	  0.460	  0.045
          7.310	  0.870	  0.050
          7.312	  1.050	  0.065
          7.314	  1.125	  0.075
          7.316	  1.285	  0.080
          7.318	  1.330	  0.080
          7.320	  1.755	  0.075
          7.322	  1.710	  0.060
          7.324	  1.325	  0.050
          7.326	  0.880	  0.045
          7.328	  0.470	  0.045
          7.330	  0.880	  0.055
          7.332	  1.050	  0.070
          7.334	  1.155	  0.080
          7.336	  1.290	  0.095
          7.338	  1.360	  0.100
          7.340	  1.810	  0.095
          7.342	  1.720	  0.090
          7.344	  1.315	  0.085
          7.346	  0.895	  0.085
          7.348	  0.520	  0.090
          7.350	  0.990	  0.100
          7.352	  1.090	  0.115
          7.354	  1.180	  0.130
          7.356	  1.340	  0.140
          7.358	  1.430	  0.145
          7.360	  1.900	  0.145
          7.362	  1.730	  0.135
          7.364	  1.330	  0.125
          7.366	  0.925	  0.120
          7.368	  0.525	  0.115
          7.370	  0.990	  0.120
          7.372	  1.145	  0.130
          7.374	  1.240	  0.140
          7.376	  1.340	  0.150
          7.378	  1.410	  0.155
          7.380	  1.895	  0.150
          7.382	  1.740	  0.145
          7.384	  1.325	  0.135
          7.386	  0.935	  0.130
          7.388	  0.555	  0.125
          7.390	  1.005	  0.130
          7.392	  1.105	  0.140
          7.394	  1.235	  0.150
          7.396	  1.385	  0.165
          7.398	  1.420	  0.180
          7.400	  1.990	  0.190
          7.402	  1.810	  0.195
          7.404	  1.350	  0.195
          7.406	  0.935	  0.200
          7.408	  0.615	  0.200
          7.410	  1.115	  0.205
          7.412	  1.140	  0.215
          7.414	  1.355	  0.225
          7.416	  1.485	  0.230
          7.418	  1.505	  0.235
          7.420	  2.065	  0.235
          7.422	  1.820	  0.235
          7.424	  1.385	  0.230
          7.426	  0.850	  0.225
          7.428	  0.655	  0.225
          7.430	  1.140	  0.220
          7.432	  1.150	  0.220
          7.434	  1.400	  0.220
          7.436	  1.475	  0.220
          7.438	  1.505	  0.215
          7.440	  2.030	  0.215
          7.442	  1.775	  0.215
          7.444	  1.305	  0.210
          7.446	  0.815	  0.215
          7.448	  0.715	  0.220
          7.450	  1.170	  0.225
          7.452	  1.150	  0.230
          7.454	  1.455	  0.230
          7.456	  1.495	  0.235
          7.458	  1.520	  0.230
          7.460	  2.040	  0.225
          7.462	  1.765	  0.220
          7.464	  1.245	  0.220
          7.466	  0.765	  0.215
          7.468	  0.770	  0.220
          7.470	  1.165	  0.225
          7.472	  1.195	  0.230
          7.474	  1.475	  0.235
          7.476	  1.515	  0.245
          7.478	  1.520	  0.250
          7.480	  2.065	  0.255
          7.482	  1.750	  0.260
          7.484	  1.260	  0.265
          7.486	  0.775	  0.275
          7.488	  0.915	  0.285
          7.490	  1.245	  0.295
          7.492	  1.260	  0.305
          7.494	  1.565	  0.310
          7.496	  1.585	  0.315
          7.498	  1.655	  0.310
          7.500	  2.105	  0.305
          7.502	  1.720	  0.295
          7.504	  1.245	  0.290
          7.506	  0.760	  0.280
          7.508	  0.955	  0.280
          7.510	  1.220	  0.275
          7.512	  1.240	  0.275
          7.514	  1.500	  0.275
          7.516	  1.555	  0.270
          7.518	  1.670	  0.260
          7.520	  2.035	  0.250
          7.522	  1.620	  0.240
          7.524	  1.140	  0.235
          7.526	  0.660	  0.230
          7.528	  0.925	  0.230
          7.530	  1.165	  0.230
          7.532	  1.225	  0.230
          7.534	  1.460	  0.235
          7.536	  1.490	  0.235
          7.538	  1.715	  0.235
          7.540	  1.990	  0.235
          7.542	  1.595	  0.230
          7.544	  1.115	  0.230
          7.546	  0.655	  0.225
          7.548	  0.945	  0.225
          7.550	  1.150	  0.225
          7.552	  1.220	  0.225
          7.554	  1.420	  0.220
          7.556	  1.470	  0.215
          7.558	  1.760	  0.210
          7.560	  1.935	  0.200
          7.562	  1.525	  0.195
          7.564	  1.025	  0.195
          7.566	  0.610	  0.195
          7.568	  0.955	  0.200
          7.570	  1.140	  0.200
          7.572	  1.200	  0.195
          7.574	  1.385	  0.190
          7.576	  1.415	  0.180
          7.578	  1.755	  0.165
          7.580	  1.845	  0.150
          7.582	  1.430	  0.140
          7.584	  0.985	  0.130
          7.586	  0.495	  0.130
          7.588	  0.905	  0.130
          7.590	  1.085	  0.130
          7.592	  1.155	  0.130
          7.594	  1.285	  0.120
          7.596	  1.325	  0.110
          7.598	  1.730	  0.090
          7.600	  1.735	  0.075
          7.602	  1.330	  0.060
          7.604	  0.870	  0.055
          7.606	  0.450	  0.055
          7.608	  0.835	  0.065
          7.610	  1.020	  0.075
          7.612	  1.100	  0.080
          7.614	  1.245	  0.085
          7.616	  1.290	  0.075
          7.618	  1.715	  0.065
          7.620	  1.665	  0.045
          7.622	  1.255	  0.025
          7.624	  0.805	  0.010
          7.626	  0.395	  0.000
          7.628	  0.800	  0.000
          7.630	  0.930	  0.000
          7.632	  1.025	  0.000
          7.634	  1.155	 -0.005
          7.636	  1.195	 -0.010
          7.638	  1.660	 -0.025
          7.640	  1.555	 -0.045
          7.642	  1.130	 -0.060
          7.644	  0.685	 -0.075
          7.646	  0.280	 -0.080
          7.648	  0.740	 -0.080
          7.650	  0.875	 -0.070
          7.652	  0.985	 -0.055
          7.654	  1.120	 -0.035
          7.656	  1.175	 -0.025
          7.658	  1.675	 -0.015
          7.660	  1.570	 -0.010
          7.662	  1.150	 -0.010
          7.664	  0.740	 -0.010
          7.666	  0.375	 -0.010
          7.668	  0.810	 -0.010
          7.670	  0.925	 -0.015
          7.672	  1.025	 -0.015
          7.674	  1.140	 -0.015
          7.676	  1.205	 -0.025
          7.678	  1.655	 -0.030
          7.680	  1.520	 -0.040
          7.682	  1.065	 -0.050
          7.684	  0.670	 -0.055
          7.686	  0.290	 -0.060
          7.688	  0.770	 -0.065
          7.690	  0.830	 -0.070
          7.692	  0.980	 -0.070
          7.694	  1.070	 -0.080
          7.696	  1.115	 -0.085
          7.698	  1.625	 -0.095
          7.700	  1.430	 -0.105
          7.702	  1.010	 -0.110
          7.704	  0.585	 -0.115
          7.706	  0.220	 -0.120
          7.708	  0.725	 -0.120
          7.710	  0.730	 -0.120
          7.712	  0.970	 -0.125
          7.714	  1.065	 -0.130
          7.716	  1.070	 -0.140
          7.718	  1.595	 -0.155
          7.720	  1.345	 -0.170
          7.722	  0.895	 -0.180
          7.724	  0.375	 -0.185
          7.726	  0.230	 -0.185
          7.728	  0.695	 -0.180
          7.730	  0.670	 -0.175
          7.732	  0.960	 -0.170
          7.734	  1.030	 -0.170
          7.736	  1.030	 -0.170
          7.738	  1.580	 -0.180
          7.740	  1.300	 -0.190
          7.742	  0.810	 -0.205
          7.744	  0.300	 -0.215
          7.746	  0.220	 -0.220
          7.748	  0.670	 -0.220
          7.750	  0.645	 -0.220
          7.752	  0.940	 -0.215
          7.754	  0.970	 -0.215
          7.756	  0.980	 -0.215
          7.758	  1.525	 -0.220
          7.760	  1.240	 -0.225
          7.762	  0.720	 -0.230
          7.764	  0.240	 -0.230
          7.766	  0.280	 -0.225
          7.768	  0.640	 -0.225
          7.770	  0.660	 -0.220
          7.772	  0.975	 -0.215
          7.774	  0.975	 -0.215
          7.776	  0.975	 -0.220
          7.778	  1.525	 -0.225
          7.780	  1.175	 -0.230
          7.782	  0.660	 -0.235
          7.784	  0.215	 -0.235
          7.786	  0.320	 -0.230
          7.788	  0.630	 -0.225
          7.790	  0.660	 -0.220
          7.792	  0.965	 -0.220
          7.794	  0.980	 -0.220
          7.796	  1.005	 -0.225
          7.798	  1.480	 -0.235
          7.800	  1.115	 -0.245
          7.802	  0.620	 -0.255
          7.804	  0.140	 -0.250
          7.806	  0.335	 -0.235
          7.808	  0.625	 -0.200
          7.810	  0.735	 -0.155
          7.812	  1.025	 -0.090
          7.814	  1.140	 -0.010
          7.816	  1.425	  0.085
          7.818	  1.905	  0.195
          7.820	  1.640	  0.320
          7.822	  1.285	  0.455
          7.824	  0.970	  0.590
          7.826	  1.345	  0.720
          7.828	  1.680	  0.830
          7.830	  1.815	  0.910
          7.832	  2.065	  0.950
          7.834	  2.140	  0.940
          7.836	  2.375	  0.880
          7.838	  2.575	  0.765
          7.840	  1.965	  0.610
          7.842	  1.265	  0.430
          7.844	  0.565	  0.235
          7.846	  0.580	  0.045
          7.848	  0.585	 -0.125
          7.850	  0.510	 -0.265
          7.852	  0.680	 -0.370
          7.854	  0.710	 -0.445
          7.856	  1.025	 -0.480
          7.858	  1.220	 -0.495
          7.860	  0.755	 -0.490
          7.862	  0.270	 -0.470
          7.864	 -0.175	 -0.455
          7.866	  0.195	 -0.440
          7.868	  0.380	 -0.430
          7.870	  0.465	 -0.425
          7.872	  0.675	 -0.430
          7.874	  0.720	 -0.435
          7.876	  1.080	 -0.435
          7.878	  1.175	 -0.430
          7.880	  0.780	 -0.415
          7.882	  0.355	 -0.395
          7.884	 -0.075	 -0.370
          7.886	  0.320	 -0.345
          7.888	  0.500	 -0.325
          7.890	  0.575	 -0.315
          7.892	  0.780	 -0.310
          7.894	  0.820	 -0.320
          7.896	  1.200	 -0.330
          7.898	  1.235	 -0.340
          7.900	  0.810	 -0.345
          7.902	  0.360	 -0.345
          7.904	 -0.015	 -0.335
          7.906	  0.375	 -0.325
          7.908	  0.505	 -0.310
          7.910	  0.590	 -0.300
          7.912	  0.750	 -0.300
          7.914	  0.800	 -0.305
          7.916	  1.245	 -0.320
          7.918	  1.180	 -0.335
          7.920	  0.770	 -0.350
          7.922	  0.330	 -0.360
          7.924	 -0.050	 -0.360
          7.926	  0.325	 -0.355
          7.928	  0.485	 -0.345
          7.930	  0.560	 -0.340
          7.932	  0.695	 -0.340
          7.934	  0.775	 -0.345
          7.936	  1.230	 -0.355
          7.938	  1.110	 -0.370
          7.940	  0.680	 -0.380
          7.942	  0.265	 -0.390
          7.944	 -0.115	 -0.390
          7.946	  0.335	 -0.385
          7.948	  0.465	 -0.375
          7.950	  0.555	 -0.365
          7.952	  0.665	 -0.365
          7.954	  0.725	 -0.365
          7.956	  1.200	 -0.370
          7.958	  1.090	 -0.380
          7.960	  0.655	 -0.390
          7.962	  0.250	 -0.395
          7.964	 -0.145	 -0.395
          7.966	  0.310	 -0.390
          7.968	  0.450	 -0.380
          7.970	  0.565	 -0.370
          7.972	  0.670	 -0.360
          7.974	  0.735	 -0.350
          7.976	  1.245	 -0.350
          7.978	  1.080	 -0.350
          7.980	  0.660	 -0.355
          7.982	  0.280	 -0.355
          7.984	 -0.125	 -0.350
          7.986	  0.385	 -0.345
          7.988	  0.430	 -0.335
          7.990	  0.590	 -0.325
          7.992	  0.700	 -0.320
          7.994	  0.785	 -0.315
          7.996	  1.290	 -0.310
          7.998	  1.100	 -0.310
          8.000	  0.680	 -0.305
          8.002	  0.325	 -0.300
          8.004	 -0.060	 -0.285
          8.006	  0.450	 -0.270
          8.008	  0.470	 -0.255
          8.010	  0.700	 -0.240
          8.012	  0.820	 -0.230
          8.014	  0.865	 -0.225
          8.016	  1.415	 -0.220
          8.018	  1.210	 -0.220
          8.020	  0.755	 -0.220
          8.022	  0.245	 -0.215
          8.024	  0.070	 -0.205
          8.026	  0.540	 -0.190
          8.028	  0.540	 -0.175
          8.030	  0.815	 -0.165
          8.032	  0.905	 -0.155
          8.034	  0.950	 -0.150
          8.036	  1.495	 -0.145
          8.038	  1.230	 -0.145
          8.040	  0.745	 -0.145
          8.042	  0.245	 -0.145
          8.044	  0.175	 -0.135
          8.046	  0.640	 -0.125
          8.048	  0.615	 -0.115
          8.050	  0.895	 -0.105
          8.052	  0.965	 -0.100
          8.054	  0.975	 -0.100
          8.056	  1.520	 -0.105
          8.058	  1.230	 -0.110
          8.060	  0.730	 -0.120
          8.062	  0.205	 -0.120
          8.064	  0.245	 -0.120
          8.066	  0.625	 -0.115
          8.068	  0.610	 -0.110
          8.070	  0.945	 -0.105
          8.072	  0.960	 -0.105
          8.074	  0.970	 -0.115
          8.076	  1.475	 -0.125
          8.078	  1.135	 -0.145
          8.080	  0.635	 -0.160
          8.082	  0.130	 -0.180
          8.084	  0.210	 -0.190
          8.086	  0.505	 -0.205
          8.088	  0.520	 -0.215
          8.090	  0.825	 -0.225
          8.092	  0.835	 -0.235
          8.094	  0.855	 -0.255
          8.096	  1.310	 -0.275
          8.098	  0.920	 -0.295
          8.100	  0.410	 -0.315
          8.102	 -0.085	 -0.335
          8.104	  0.075	 -0.350
          8.106	  0.365	 -0.365
          8.108	  0.390	 -0.375
          8.110	  0.645	 -0.385
          8.112	  0.640	 -0.390
          8.114	  0.800	 -0.400
          8.116	  1.160	 -0.410
          8.118	  0.730	 -0.420
          8.120	  0.285	 -0.425
          8.122	 -0.215	 -0.430
          8.124	  0.010	 -0.435
          8.126	  0.250	 -0.440
          8.128	  0.300	 -0.440
          8.130	  0.535	 -0.445
          8.132	  0.585	 -0.450
          8.134	  0.790	 -0.460
          8.136	  1.100	 -0.465
          8.138	  0.650	 -0.465
          8.140	  0.180	 -0.465
          8.142	 -0.270	 -0.460
          8.144	 -0.015	 -0.455
          8.146	  0.255	 -0.455
          8.148	  0.315	 -0.455
          8.150	  0.510	 -0.455
          8.152	  0.560	 -0.465
          8.154	  0.810	 -0.475
          8.156	  1.015	 -0.485
          8.158	  0.575	 -0.485
          8.160	  0.140	 -0.485
          8.162	 -0.325	 -0.480
          8.164	  0.015	 -0.470
          8.166	  0.265	 -0.460
          8.168	  0.300	 -0.460
          8.170	  0.470	 -0.465
          8.172	  0.530	 -0.475
          8.174	  0.840	 -0.490
          8.176	  0.935	 -0.505
          8.178	  0.535	 -0.510
          8.180	  0.065	 -0.510
          8.182	 -0.355	 -0.505
          8.184	  0.020	 -0.490
          8.186	  0.220	 -0.470
          8.188	  0.295	 -0.455
          8.190	  0.485	 -0.450
          8.192	  0.530	 -0.450
          8.194	  0.915	 -0.460
          8.196	  0.925	 -0.470
          8.198	  0.520	 -0.475
          8.200	  0.080	 -0.475
          8.202	 -0.320	 -0.470
          8.204	  0.080	 -0.455
          8.206	  0.240	 -0.440
          8.208	  0.335	 -0.420
          8.210	  0.475	 -0.410
          8.212	  0.545	 -0.410
          8.214	  0.965	 -0.415
          8.216	  0.920	 -0.420
          8.218	  0.555	 -0.425
          8.220	  0.095	 -0.425
          8.222	 -0.300	 -0.420
          8.224	  0.130	 -0.410
          8.226	  0.295	 -0.395
          8.228	  0.350	 -0.385
          8.230	  0.520	 -0.375
          8.232	  0.565	 -0.375
          8.234	  1.015	 -0.385
          8.236	  0.915	 -0.395
          8.238	  0.505	 -0.405
          8.240	  0.105	 -0.410
          8.242	 -0.300	 -0.405
          8.244	  0.145	 -0.400
          8.246	  0.280	 -0.385
          8.248	  0.385	 -0.375
          8.250	  0.510	 -0.365
          8.252	  0.565	 -0.365
          8.254	  1.040	 -0.370
          8.256	  0.915	 -0.375
          8.258	  0.490	 -0.380
          8.260	  0.080	 -0.385
          8.262	 -0.285	 -0.385
          8.264	  0.155	 -0.375
          8.266	  0.300	 -0.365
          8.268	  0.405	 -0.355
          8.270	  0.525	 -0.350
          8.272	  0.570	 -0.345
          8.274	  1.070	 -0.355
          8.276	  0.900	 -0.365
          8.278	  0.475	 -0.375
          8.280	  0.055	 -0.380
          8.282	 -0.340	 -0.385
          8.284	  0.165	 -0.385
          8.286	  0.215	 -0.380
          8.288	  0.400	 -0.375
          8.290	  0.480	 -0.370
          8.292	  0.530	 -0.370
          8.294	  1.040	 -0.375
          8.296	  0.865	 -0.380
          8.298	  0.435	 -0.385
          8.300	  0.025	 -0.390
          8.302	 -0.315	 -0.390
          8.304	  0.150	 -0.390
          8.306	  0.165	 -0.385
          8.308	  0.380	 -0.385
          8.310	  0.510	 -0.390
          8.312	  0.480	 -0.400
          8.314	  1.025	 -0.410
          8.316	  0.845	 -0.420
          8.318	  0.375	 -0.430
          8.320	 -0.160	 -0.430
          8.322	 -0.365	 -0.430
          8.324	  0.150	 -0.420
          8.326	  0.150	 -0.405
          8.328	  0.405	 -0.395
          8.330	  0.495	 -0.390
          8.332	  0.505	 -0.395
          8.334	  1.030	 -0.400
          8.336	  0.780	 -0.410
          8.338	  0.315	 -0.420
          8.340	 -0.195	 -0.425
          8.342	 -0.335	 -0.425
          8.344	  0.155	 -0.415
          8.346	  0.135	 -0.400
          8.348	  0.465	 -0.390
          8.350	  0.480	 -0.380
          8.352	  0.490	 -0.375
          8.354	  1.065	 -0.375
          8.356	  0.785	 -0.380
          8.358	  0.290	 -0.385
          8.360	 -0.240	 -0.385
          8.362	 -0.225	 -0.380
          8.364	  0.170	 -0.370
          8.366	  0.165	 -0.355
          8.368	  0.535	 -0.345
          8.370	  0.545	 -0.335
          8.372	  0.560	 -0.330
          8.374	  1.080	 -0.325
          8.376	  0.755	 -0.330
          8.378	  0.250	 -0.330
          8.380	 -0.210	 -0.335
          8.382	 -0.115	 -0.330
          8.384	  0.210	 -0.320
          8.386	  0.240	 -0.310
          8.388	  0.535	 -0.295
          8.390	  0.590	 -0.285
          8.392	  0.640	 -0.280
          8.394	  1.110	 -0.275
          8.396	  0.740	 -0.280
          8.398	  0.250	 -0.285
          8.400	 -0.225	 -0.285
          8.402	 -0.045	 -0.290
          8.404	  0.250	 -0.290
          8.406	  0.270	 -0.290
          8.408	  0.545	 -0.285
          8.410	  0.560	 -0.280
          8.412	  0.720	 -0.275
          8.414	  1.095	 -0.270
          8.416	  0.695	 -0.260
          8.418	  0.230	 -0.255
          8.420	 -0.235	 -0.245
          8.422	  0.040	 -0.235
          8.424	  0.305	 -0.230
          8.426	  0.340	 -0.225
          8.428	  0.565	 -0.220
          8.430	  0.570	 -0.220
          8.432	  0.795	 -0.220
          8.434	  1.105	 -0.220
          8.436	  0.720	 -0.220
          8.438	  0.265	 -0.210
          8.440	 -0.210	 -0.205
          8.442	  0.060	 -0.190
          8.444	  0.315	 -0.185
          8.446	  0.390	 -0.175
          8.448	  0.600	 -0.175
          8.450	  0.605	 -0.175
          8.452	  0.870	 -0.180
          8.454	  1.110	 -0.185
          8.456	  0.700	 -0.185
          8.458	  0.235	 -0.180
          8.460	 -0.205	 -0.170
          8.462	  0.150	 -0.155
          8.464	  0.335	 -0.140
          8.466	  0.415	 -0.130
          8.468	  0.610	 -0.120
          8.470	  0.660	 -0.120
          8.472	  0.990	 -0.125
          8.474	  1.110	 -0.125
          8.476	  0.715	 -0.125
          8.478	  0.250	 -0.120
          8.480	 -0.165	 -0.110
          8.482	  0.215	 -0.095
          8.484	  0.400	 -0.085
          8.486	  0.485	 -0.070
          8.488	  0.625	 -0.065
          8.490	  0.665	 -0.070
          8.492	  1.080	 -0.070
          8.494	  1.115	 -0.075
          8.496	  0.745	 -0.075
          8.498	  0.280	 -0.070
          8.500	 -0.145	 -0.055
          8.502	  0.265	 -0.040
          8.504	  0.455	 -0.020
          8.506	  0.535	 -0.005
          8.508	  0.695	  0.000
          8.510	  0.735	  0.000
          8.512	  1.145	 -0.010
          8.514	  1.145	 -0.020
          8.516	  0.715	 -0.030
          8.518	  0.280	 -0.030
          8.520	 -0.080	 -0.020
          8.522	  0.315	 -0.005
          8.524	  0.460	  0.015
          8.526	  0.570	  0.030
          8.528	  0.685	  0.040
          8.530	  0.755	  0.035
          8.532	  1.185	  0.020
          8.534	  1.120	  0.000
          8.536	  0.690	 -0.015
          8.538	  0.260	 -0.030
          8.540	 -0.135	 -0.030
          8.542	  0.300	 -0.025
          8.544	  0.425	 -0.015
          8.546	  0.505	 -0.005
          8.548	  0.650	  0.005
          8.550	  0.700	  0.005
          8.552	  1.185	 -0.005
          8.554	  1.075	 -0.015
          8.556	  0.635	 -0.025
          8.558	  0.225	 -0.035
          8.560	 -0.175	 -0.035
          8.562	  0.295	 -0.025
          8.564	  0.420	 -0.010
          8.566	  0.525	  0.005
          8.568	  0.650	  0.015
          8.570	  0.715	  0.025
          8.572	  1.210	  0.025
          8.574	  1.055	  0.015
          8.576	  0.635	  0.010
          8.578	  0.255	  0.005
          8.580	 -0.145	  0.005
          8.582	  0.320	  0.010
          8.584	  0.430	  0.025
          8.586	  0.555	  0.035
          8.588	  0.675	  0.050
          8.590	  0.720	  0.055
          8.592	  1.255	  0.055
          8.594	  1.090	  0.055
          8.596	  0.630	  0.050
          8.598	  0.250	  0.045
          8.600	 -0.140	  0.050
          8.602	  0.375	  0.055
          8.604	  0.415	  0.070
          8.606	  0.630	  0.080
          8.608	  0.715	  0.090
          8.610	  0.770	  0.090
          8.612	  1.310	  0.090
          8.614	  1.105	  0.080
          8.616	  0.625	  0.070
          8.618	  0.120	  0.060
          8.620	 -0.125	  0.060
          8.622	  0.385	  0.060
          8.624	  0.400	  0.065
          8.626	  0.630	  0.075
          8.628	  0.735	  0.080
          8.630	  0.745	  0.080
          8.632	  1.280	  0.080
          8.634	  1.035	  0.070
          8.636	  0.580	  0.065
          8.638	  0.050	  0.060
          8.640	 -0.050	  0.060
          8.642	  0.405	  0.070
          8.644	  0.375	  0.090
          8.646	  0.720	  0.120
          8.648	  0.785	  0.160
          8.650	  0.860	  0.210
          8.652	  1.390	  0.265
          8.654	  1.230	  0.340
          8.656	  0.840	  0.420
          8.658	  0.465	  0.520
          8.660	  0.560	  0.635
          8.662	  1.125	  0.760
          8.664	  1.235	  0.890
          8.666	  1.655	  1.020
          8.668	  1.760	  1.135
          8.670	  1.850	  1.230
          8.672	  2.455	  1.285
          8.674	  2.165	  1.295
          8.676	  1.720	  1.255
          8.678	  1.185	  1.165
          8.680	  1.090	  1.030
          8.682	  1.235	  0.855
          8.684	  0.990	  0.660
          8.686	  0.990	  0.455
          8.688	  0.760	  0.265
          8.690	  0.615	  0.100
          8.692	  1.055	 -0.030
          8.694	  0.700	 -0.110
          8.696	  0.215	 -0.155
          8.698	 -0.295	 -0.165
          8.700	 -0.135	 -0.145
          8.702	  0.180	 -0.120
          8.704	  0.225	 -0.090
          8.706	  0.495	 -0.065
          8.708	  0.545	 -0.055
          8.710	  0.685	 -0.050
          8.712	  1.090	 -0.050
          8.714	  0.675	 -0.045
          8.716	  0.255	 -0.035
          8.718	 -0.210	 -0.015
          8.720	  0.050	  0.010
          8.722	  0.310	  0.035
          8.724	  0.395	  0.060
          8.726	  0.615	  0.075
          8.728	  0.660	  0.080
          8.730	  0.865	  0.080
          8.732	  1.165	  0.065
          8.734	  0.740	  0.050
          8.736	  0.275	  0.040
          8.738	 -0.185	  0.035
          8.740	  0.085	  0.040
          8.742	  0.320	  0.050
          8.744	  0.385	  0.060
          8.746	  0.595	  0.075
          8.748	  0.610	  0.080
          8.750	  0.915	  0.090
          8.752	  1.150	  0.090
          8.754	  0.740	  0.095
          8.756	  0.315	  0.100
          8.758	 -0.145	  0.110
          8.760	  0.185	  0.120
          8.762	  0.410	  0.130
          8.764	  0.445	  0.135
          8.766	  0.675	  0.140
          8.768	  0.705	  0.140
          8.770	  0.980	  0.135
          8.772	  1.120	  0.125
          8.774	  0.730	  0.125
          8.776	  0.295	  0.125
          8.778	 -0.130	  0.130
          8.780	  0.205	  0.140
          8.782	  0.400	  0.150
          8.784	  0.460	  0.155
          8.786	  0.630	  0.155
          8.788	  0.665	  0.145
          8.790	  1.055	  0.135
          8.792	  1.095	  0.120
          8.794	  0.675	  0.110
          8.796	  0.230	  0.105
          8.798	 -0.195	  0.110
          8.800	  0.215	  0.120
          8.802	  0.360	  0.130
          8.804	  0.450	  0.140
          8.806	  0.595	  0.140
          8.808	  0.620	  0.130
          8.810	  1.040	  0.110
          8.812	  1.020	  0.095
          8.814	  0.580	  0.075
          8.816	  0.145	  0.065
          8.818	 -0.230	  0.070
          8.820	  0.175	  0.080
          8.822	  0.330	  0.100
          8.824	  0.410	  0.120
          8.826	  0.570	  0.135
          8.828	  0.640	  0.150
          8.830	  1.085	  0.155
          8.832	  1.035	  0.155
          8.834	  0.645	  0.155
          8.836	  0.250	  0.160
          8.838	 -0.190	  0.170
          8.840	  0.270	  0.185
          8.842	  0.430	  0.205
          8.844	  0.545	  0.230
          8.846	  0.690	  0.245
          8.848	  0.725	  0.260
          8.850	  1.220	  0.270
          8.852	  1.110	  0.270
          8.854	  0.735	  0.275
          8.856	  0.310	  0.285
          8.858	 -0.060	  0.295
          8.860	  0.415	  0.315
          8.862	  0.555	  0.335
          8.864	  0.660	  0.355
          8.866	  0.790	  0.370
          8.868	  0.875	  0.380
          8.870	  1.335	  0.380
          8.872	  1.190	  0.375
          8.874	  0.760	  0.370
          8.876	  0.385	  0.365
          8.878	 -0.005	  0.370
          8.880	  0.475	  0.380
          8.882	  0.585	  0.395
          8.884	  0.740	  0.410
          8.886	  0.835	  0.430
          8.888	  0.895	  0.445
          8.890	  1.425	  0.460
          8.892	  1.275	  0.470
          8.894	  0.845	  0.475
          8.896	  0.465	  0.480
          8.898	  0.110	  0.485
          8.900	  0.590	  0.490
          8.902	  0.625	  0.495
          8.904	  0.805	  0.495
          8.906	  0.890	  0.495
          8.908	  0.935	  0.485
          8.910	  1.485	  0.470
          8.912	  1.275	  0.460
          8.914	  0.805	  0.445
          8.916	  0.300	  0.435
          8.918	  0.015	  0.425
          8.920	  0.530	  0.415
          8.922	  0.530	  0.405
          8.924	  0.735	  0.390
          8.926	  0.825	  0.365
          8.928	  0.810	  0.335
          8.930	  1.290	  0.300
          8.932	  1.020	  0.265
          8.934	  0.545	  0.235
          8.936	 -0.010	  0.210
          8.938	 -0.155	  0.195
          8.940	  0.305	  0.190
          8.942	  0.305	  0.190
          8.944	  0.580	  0.185
          8.946	  0.610	  0.175
