   Elapsed time	  ECG I	iltered
          7.034	 -0.045	 -0.045
          7.036	  0.035	 -0.055
          7.038	  0.075	 -0.065
          7.040	  0.045	 -0.075
          7.042	  0.135	 -0.080
          7.044	  0.135	 -0.085
          7.046	  0.055	 -0.090
          7.048	  0.085	 -0.085
          7.050	  0.065	 -0.085
          7.052	 -0.110	 -0.080
          7.054	 -0.055	 -0.075
          7.056	 -0.015	 -0.065
          7.058	  0.075	 -0.055
          7.060	  0.180	 -0.045
          7.062	  0.275	 -0.030
          7.064	  0.195	 -0.020
          7.066	  0.135	 -0.015
          7.068	  0.075	 -0.010
          7.070	  0.065	 -0.015
          7.072	 -0.015	 -0.015
          7.074	  0.000	 -0.025
          7.076	  0.055	 -0.030
          7.078	  0.035	 -0.035
          7.080	  0.165	 -0.035
          7.082	  0.245	 -0.035
          7.084	  0.200	 -0.030
          7.086	  0.125	 -0.020
          7.088	  0.090	 -0.010
          7.090	  0.085	  0.005
          7.092	  0.040	  0.010
          7.094	 -0.005	  0.020
          7.096	  0.035	  0.020
          7.098	  0.160	  0.020
          7.100	  0.195	  0.020
          7.102	  0.340	  0.015
          7.104	  0.265	  0.010
          7.106	  0.105	  0.010
          7.108	  0.090	  0.005
          7.110	  0.105	  0.005
          7.112	 -0.045	  0.000
          7.114	  0.075	 -0.005
          7.116	  0.115	 -0.015
          7.118	  0.080	 -0.025
          7.120	  0.090	 -0.045
          7.122	  0.130	 -0.065
          7.124	  0.100	 -0.080
          7.126	  0.085	 -0.095
          7.128	  0.030	 -0.105
          7.130	 -0.050	 -0.110
          7.132	 -0.070	 -0.105
          7.134	 -0.065	 -0.100
          7.136	 -0.010	 -0.085
          7.138	  0.125	 -0.075
          7.140	  0.120	 -0.065
          7.142	  0.135	 -0.055
          7.144	  0.185	 -0.055
          7.146	  0.095	 -0.060
          7.148	  0.050	 -0.070
          7.150	  0.025	 -0.080
          7.152	 -0.060	 -0.090
          7.154	 -0.115	 -0.095
          7.156	 -0.040	 -0.100
          7.158	  0.035	 -0.100
          7.160	  0.090	 -0.095
          7.162	  0.165	 -0.095
          7.164	  0.110	 -0.095
          7.166	  0.055	 -0.100
          7.168	 -0.010	 -0.105
          7.170	 -0.040	 -0.105
          7.172	 -0.065	 -0.110
          7.174	 -0.010	 -0.110
          7.176	 -0.090	 -0.105
          7.178	 -0.060	 -0.100
          7.180	  0.105	 -0.095
          7.182	  0.200	 -0.085
          7.184	  0.125	 -0.080
          7.186	  0.075	 -0.075
          7.188	  0.085	 -0.075
          7.190	 -0.050	 -0.080
          7.192	 -0.030	 -0.080
          7.194	 -0.090	 -0.085
          7.196	 -0.010	 -0.085
          7.198	  0.010	 -0.085
          7.200	  0.150	 -0.085
          7.202	  0.145	 -0.085
          7.204	  0.125	 -0.085
          7.206	  0.025	 -0.090
          7.208	  0.020	 -0.100
          7.210	 -0.095	 -0.110
          7.212	 -0.070	 -0.125
          7.214	 -0.115	 -0.140
          7.216	 -0.075	 -0.150
          7.218	  0.000	 -0.155
          7.220	  0.080	 -0.150
          7.222	  0.055	 -0.135
          7.224	  0.070	 -0.110
          7.226	  0.000	 -0.080
          7.228	  0.105	 -0.040
          7.230	  0.110	  0.000
          7.232	  0.110	  0.055
          7.234	  0.115	  0.115
          7.236	  0.290	  0.190
          7.238	  0.400	  0.275
          7.240	  0.605	  0.375
          7.242	  0.675	  0.480
          7.244	  0.790	  0.585
          7.246	  0.910	  0.675
          7.248	  0.955	  0.750
          7.250	  0.905	  0.785
          7.252	  0.875	  0.790
          7.254	  0.740	  0.750
          7.256	  0.750	  0.675
          7.258	  0.650	  0.570
          7.260	  0.655	  0.450
          7.262	  0.490	  0.320
          7.264	  0.370	  0.195
          7.266	  0.220	  0.090
          7.268	  0.095	  0.005
          7.270	 -0.050	 -0.060
          7.272	 -0.085	 -0.100
          7.274	 -0.075	 -0.120
          7.276	 -0.085	 -0.130
          7.278	 -0.035	 -0.130
          7.280	  0.055	 -0.125
          7.282	  0.130	 -0.120
          7.284	  0.190	 -0.110
          7.286	  0.035	 -0.100
          7.288	  0.035	 -0.085
          7.290	 -0.020	 -0.070
          7.292	 -0.015	 -0.055
          7.294	  0.050	 -0.040
          7.296	  0.120	 -0.030
          7.298	  0.055	 -0.025
          7.300	  0.200	 -0.025
          7.302	  0.180	 -0.030
          7.304	  0.100	 -0.040
          7.306	  0.110	 -0.045
          7.308	  0.035	 -0.050
          7.310	 -0.045	 -0.050
          7.312	  0.020	 -0.045
          7.314	  0.060	 -0.040
          7.316	  0.075	 -0.025
          7.318	  0.105	 -0.015
          7.320	  0.210	 -0.005
          7.322	  0.170	 -0.005
          7.324	  0.200	 -0.005
          7.326	  0.100	 -0.010
          7.328	  0.125	 -0.020
          7.330	  0.020	 -0.030
          7.332	 -0.005	 -0.035
          7.334	  0.010	 -0.040
          7.336	  0.020	 -0.045
          7.338	  0.060	 -0.040
          7.340	  0.175	 -0.035
          7.342	  0.210	 -0.030
          7.344	  0.205	 -0.020
          7.346	  0.105	 -0.020
          7.348	  0.115	 -0.015
          7.350	 -0.010	 -0.015
          7.352	 -0.005	 -0.015
          7.354	  0.065	 -0.020
          7.356	  0.145	 -0.020
          7.358	  0.085	 -0.020
          7.360	  0.255	 -0.015
          7.362	  0.195	 -0.010
          7.364	  0.165	 -0.010
          7.366	  0.120	 -0.005
          7.368	  0.070	  0.000
          7.370	 -0.010	  0.000
          7.372	  0.080	  0.000
          7.374	  0.055	  0.000
          7.376	  0.165	 -0.005
          7.378	  0.155	 -0.010
          7.380	  0.190	 -0.010
          7.382	  0.145	 -0.015
          7.384	  0.170	 -0.010
          7.386	  0.120	 -0.010
          7.388	  0.100	  0.000
          7.390	  0.070	  0.015
          7.392	  0.060	  0.030
          7.394	  0.140	  0.045
          7.396	  0.165	  0.060
          7.398	  0.215	  0.070
          7.400	  0.320	  0.080
          7.402	  0.325	  0.085
          7.404	  0.250	  0.080
          7.406	  0.200	  0.075
          7.408	  0.100	  0.065
          7.410	  0.050	  0.060
          7.412	  0.085	  0.055
          7.414	  0.130	  0.055
          7.416	  0.280	  0.065
          7.418	  0.265	  0.075
          7.420	  0.305	  0.095
          7.422	  0.330	  0.115
          7.424	  0.340	  0.135
          7.426	  0.260	  0.150
          7.428	  0.240	  0.160
          7.430	  0.190	  0.160
          7.432	  0.130	  0.155
          7.434	  0.195	  0.145
          7.436	  0.320	  0.135
          7.438	  0.360	  0.125
          7.440	  0.295	  0.120
          7.442	  0.290	  0.120
          7.444	  0.345	  0.135
          7.446	  0.355	  0.150
          7.448	  0.175	  0.175
          7.450	  0.210	  0.200
          7.452	  0.300	  0.225
          7.454	  0.340	  0.245
          7.456	  0.390	  0.265
          7.458	  0.490	  0.275
          7.460	  0.475	  0.280
          7.462	  0.510	  0.285
          7.464	  0.470	  0.285
          7.466	  0.385	  0.285
          7.468	  0.310	  0.290
          7.470	  0.240	  0.290
          7.472	  0.305	  0.295
          7.474	  0.440	  0.295
          7.476	  0.430	  0.300
          7.478	  0.570	  0.300
          7.480	  0.540	  0.300
          7.482	  0.485	  0.295
          7.484	  0.455	  0.295
          7.486	  0.435	  0.290
          7.488	  0.235	  0.285
          7.490	  0.315	  0.280
          7.492	  0.345	  0.275
          7.494	  0.370	  0.270
          7.496	  0.385	  0.260
          7.498	  0.515	  0.250
          7.500	  0.470	  0.240
          7.502	  0.370	  0.225
          7.504	  0.355	  0.215
          7.506	  0.280	  0.200
          7.508	  0.250	  0.185
          7.510	  0.225	  0.175
          7.512	  0.175	  0.160
          7.514	  0.205	  0.150
          7.516	  0.240	  0.145
          7.518	  0.380	  0.135
          7.520	  0.360	  0.125
          7.522	  0.280	  0.115
          7.524	  0.230	  0.100
          7.526	  0.170	  0.090
          7.528	  0.100	  0.075
          7.530	  0.105	  0.060
          7.532	  0.090	  0.045
          7.534	  0.090	  0.030
          7.536	  0.135	  0.015
          7.538	  0.180	  0.000
          7.540	  0.240	 -0.015
          7.542	  0.175	 -0.020
          7.544	  0.105	 -0.030
          7.546	  0.080	 -0.030
          7.548	 -0.010	 -0.030
          7.550	  0.000	 -0.030
          7.552	  0.010	 -0.025
          7.554	  0.090	 -0.025
          7.556	  0.130	 -0.025
          7.558	  0.165	 -0.030
          7.560	  0.170	 -0.040
          7.562	  0.110	 -0.050
          7.564	  0.070	 -0.060
          7.566	  0.045	 -0.075
          7.568	 -0.105	 -0.080
          7.570	  0.010	 -0.085
          7.572	  0.015	 -0.085
          7.574	  0.060	 -0.080
          7.576	  0.105	 -0.070
          7.578	  0.150	 -0.065
          7.580	  0.160	 -0.060
          7.582	  0.110	 -0.055
          7.584	  0.040	 -0.060
          7.586	  0.035	 -0.065
          7.588	 -0.040	 -0.075
          7.590	 -0.035	 -0.080
          7.592	  0.015	 -0.090
          7.594	  0.070	 -0.090
          7.596	 -0.010	 -0.090
          7.598	  0.095	 -0.085
          7.600	  0.180	 -0.080
          7.602	  0.120	 -0.075
          7.604	  0.025	 -0.070
          7.606	  0.050	 -0.070
          7.608	 -0.045	 -0.070
          7.610	 -0.085	 -0.075
          7.612	 -0.055	 -0.080
          7.614	  0.035	 -0.085
          7.616	  0.065	 -0.085
          7.618	  0.170	 -0.085
          7.620	  0.175	 -0.080
          7.622	  0.070	 -0.075
          7.624	  0.070	 -0.065
          7.626	  0.035	 -0.060
          7.628	 -0.085	 -0.055
          7.630	  0.030	 -0.055
          7.632	  0.065	 -0.055
          7.634	  0.075	 -0.055
          7.636	  0.085	 -0.060
          7.638	  0.140	 -0.060
          7.640	  0.125	 -0.065
          7.642	  0.105	 -0.065
          7.644	  0.035	 -0.070
          7.646	  0.080	 -0.070
          7.648	 -0.050	 -0.075
          7.650	 -0.075	 -0.085
          7.652	 -0.040	 -0.090
          7.654	  0.035	 -0.100
          7.656	  0.115	 -0.105
          7.658	  0.175	 -0.105
          7.660	  0.160	 -0.100
          7.662	  0.040	 -0.085
          7.664	 -0.010	 -0.070
          7.666	 -0.005	 -0.050
          7.668	 -0.025	 -0.030
          7.670	  0.080	 -0.020
          7.672	  0.185	 -0.010
          7.674	  0.205	 -0.010
          7.676	  0.125	 -0.020
          7.678	  0.135	 -0.030
          7.680	  0.135	 -0.045
          7.682	  0.125	 -0.055
          7.684	  0.050	 -0.065
          7.686	  0.035	 -0.070
          7.688	 -0.045	 -0.065
          7.690	 -0.045	 -0.065
          7.692	  0.025	 -0.060
          7.694	  0.085	 -0.060
          7.696	  0.145	 -0.060
          7.698	  0.200	 -0.060
          7.700	  0.160	 -0.065
          7.702	  0.135	 -0.070
          7.704	  0.075	 -0.070
          7.706	 -0.025	 -0.065
          7.708	 -0.080	 -0.055
          7.710	 -0.020	 -0.045
          7.712	 -0.005	 -0.035
          7.714	  0.060	 -0.030
          7.716	  0.185	 -0.030
          7.718	  0.235	 -0.035
          7.720	  0.210	 -0.050
          7.722	  0.130	 -0.065
          7.724	  0.005	 -0.075
          7.726	 -0.125	 -0.085
          7.728	 -0.085	 -0.085
          7.730	 -0.050	 -0.070
          7.732	  0.055	 -0.055
          7.734	  0.160	 -0.030
          7.736	  0.205	 -0.010
          7.738	  0.210	  0.000
          7.740	  0.305	  0.000
          7.742	  0.250	 -0.015
          7.744	  0.080	 -0.040
          7.746	 -0.175	 -0.075
          7.748	 -0.215	 -0.105
          7.750	 -0.120	 -0.135
          7.752	 -0.050	 -0.155
          7.754	 -0.035	 -0.160
          7.756	  0.160	 -0.150
          7.758	  0.125	 -0.135
          7.760	  0.060	 -0.115
          7.762	  0.070	 -0.100
          7.764	  0.030	 -0.090
          7.766	 -0.090	 -0.090
          7.768	 -0.070	 -0.095
          7.770	 -0.070	 -0.110
          7.772	 -0.060	 -0.120
          7.774	  0.025	 -0.125
          7.776	  0.120	 -0.125
          7.778	  0.120	 -0.115
          7.780	  0.145	 -0.100
          7.782	  0.070	 -0.080
          7.784	 -0.055	 -0.065
          7.786	  0.025	 -0.055
          7.788	 -0.030	 -0.050
          7.790	 -0.005	 -0.055
          7.792	  0.035	 -0.065
          7.794	  0.040	 -0.080
          7.796	  0.140	 -0.090
          7.798	  0.115	 -0.095
          7.800	  0.065	 -0.090
          7.802	  0.110	 -0.085
          7.804	  0.080	 -0.070
          7.806	 -0.015	 -0.060
          7.808	 -0.060	 -0.055
          7.810	 -0.055	 -0.060
          7.812	 -0.005	 -0.070
          7.814	  0.035	 -0.090
          7.816	  0.075	 -0.110
          7.818	  0.075	 -0.130
          7.820	  0.055	 -0.145
          7.822	  0.005	 -0.145
          7.824	 -0.075	 -0.140
          7.826	 -0.125	 -0.130
          7.828	 -0.020	 -0.120
          7.830	 -0.025	 -0.110
          7.832	 -0.015	 -0.105
          7.834	  0.020	 -0.110
          7.836	  0.085	 -0.120
          7.838	  0.040	 -0.130
          7.840	  0.050	 -0.140
          7.842	  0.020	 -0.145
          7.844	  0.040	 -0.140
          7.846	 -0.055	 -0.125
          7.848	 -0.055	 -0.105
          7.850	 -0.005	 -0.080
          7.852	  0.035	 -0.060
          7.854	  0.100	 -0.050
          7.856	  0.205	 -0.045
          7.858	  0.205	 -0.055
          7.860	  0.090	 -0.075
          7.862	  0.025	 -0.095
          7.864	 -0.030	 -0.115
          7.866	 -0.155	 -0.130
          7.868	 -0.115	 -0.130
          7.870	 -0.030	 -0.125
          7.872	  0.080	 -0.105
          7.874	  0.080	 -0.080
          7.876	  0.215	 -0.055
          7.878	  0.220	 -0.035
          7.880	  0.140	 -0.020
          7.882	  0.075	 -0.010
          7.884	  0.110	 -0.010
          7.886	  0.020	 -0.020
          7.888	 -0.030	 -0.035
          7.890	  0.025	 -0.050
          7.892	  0.070	 -0.065
          7.894	  0.080	 -0.075
          7.896	  0.125	 -0.080
          7.898	  0.135	 -0.085
          7.900	  0.075	 -0.090
          7.902	  0.025	 -0.090
          7.904	  0.060	 -0.095
          7.906	 -0.080	 -0.105
          7.908	 -0.095	 -0.115
          7.910	 -0.090	 -0.125
          7.912	 -0.040	 -0.135
          7.914	  0.035	 -0.140
          7.916	  0.155	 -0.140
          7.918	  0.095	 -0.135
          7.920	  0.035	 -0.125
          7.922	 -0.085	 -0.110
          7.924	  0.020	 -0.095
          7.926	  0.000	 -0.080
          7.928	  0.010	 -0.070
          7.930	  0.005	 -0.065
          7.932	  0.045	 -0.065
          7.934	  0.100	 -0.070
          7.936	  0.150	 -0.080
          7.938	  0.170	 -0.090
          7.940	  0.120	 -0.095
          7.942	  0.005	 -0.100
          7.944	 -0.035	 -0.100
          7.946	 -0.080	 -0.095
          7.948	 -0.130	 -0.090
          7.950	  0.060	 -0.080
          7.952	  0.145	 -0.075
          7.954	  0.085	 -0.070
          7.956	  0.100	 -0.070
          7.958	  0.170	 -0.070
          7.960	  0.085	 -0.080
          7.962	  0.000	 -0.090
          7.964	  0.040	 -0.100
          7.966	 -0.100	 -0.115
          7.968	 -0.135	 -0.125
          7.970	 -0.085	 -0.135
          7.972	 -0.025	 -0.145
          7.974	 -0.005	 -0.145
          7.976	  0.085	 -0.145
          7.978	  0.190	 -0.135
          7.980	  0.075	 -0.120
          7.982	 -0.005	 -0.105
          7.984	 -0.040	 -0.085
          7.986	 -0.045	 -0.065
          7.988	 -0.075	 -0.055
          7.990	  0.070	 -0.045
          7.992	  0.110	 -0.050
          7.994	  0.130	 -0.060
          7.996	  0.150	 -0.080
          7.998	  0.095	 -0.100
          8.000	  0.030	 -0.125
          8.002	 -0.110	 -0.140
          8.004	 -0.105	 -0.145
          8.006	 -0.085	 -0.140
          8.008	 -0.050	 -0.120
          8.010	  0.000	 -0.085
          8.012	  0.125	 -0.035
          8.014	  0.240	  0.020
          8.016	  0.360	  0.090
          8.018	  0.380	  0.170
          8.020	  0.435	  0.250
          8.022	  0.430	  0.340
          8.024	  0.455	  0.435
          8.026	  0.555	  0.530
          8.028	  0.750	  0.625
          8.030	  0.920	  0.705
          8.032	  0.965	  0.770
          8.034	  1.035	  0.810
          8.036	  1.040	  0.815
          8.038	  0.975	  0.775
          8.040	  0.900	  0.700
          8.042	  0.655	  0.590
          8.044	  0.535	  0.455
          8.046	  0.365	  0.305
          8.048	  0.110	  0.160
          8.050	  0.070	  0.035
          8.052	  0.015	 -0.065
          8.054	  0.075	 -0.130
          8.056	  0.105	 -0.155
          8.058	  0.025	 -0.155
          8.060	  0.045	 -0.125
          8.062	  0.010	 -0.090
          8.064	  0.025	 -0.050
          8.066	  0.060	 -0.020
          8.068	  0.170	  0.000
          8.070	  0.100	  0.005
          8.072	  0.050	  0.000
          8.074	  0.120	 -0.015
          8.076	  0.235	 -0.030
          8.078	  0.215	 -0.045
          8.080	  0.085	 -0.055
          8.082	  0.060	 -0.055
          8.084	 -0.035	 -0.050
          8.086	  0.000	 -0.045
          8.088	  0.010	 -0.035
          8.090	  0.085	 -0.030
          8.092	  0.160	 -0.030
          8.094	  0.175	 -0.030
          8.096	  0.205	 -0.040
          8.098	  0.135	 -0.050
          8.100	  0.095	 -0.060
          8.102	  0.030	 -0.065
          8.104	 -0.010	 -0.070
          8.106	 -0.055	 -0.075
          8.108	 -0.030	 -0.070
          8.110	  0.080	 -0.060
          8.112	  0.080	 -0.055
          8.114	  0.200	 -0.045
          8.116	  0.215	 -0.040
          8.118	  0.160	 -0.040
          8.120	  0.130	 -0.040
          8.122	  0.080	 -0.040
          8.124	 -0.040	 -0.040
          8.126	  0.025	 -0.045
          8.128	  0.025	 -0.045
          8.130	  0.010	 -0.040
          8.132	  0.030	 -0.040
          8.134	  0.215	 -0.035
          8.136	  0.200	 -0.035
          8.138	  0.160	 -0.035
          8.140	  0.110	 -0.035
          8.142	  0.085	 -0.040
          8.144	 -0.025	 -0.045
          8.146	 -0.005	 -0.050
          8.148	 -0.010	 -0.055
          8.150	  0.050	 -0.055
          8.152	  0.120	 -0.050
          8.154	  0.245	 -0.040
          8.156	  0.210	 -0.030
          8.158	  0.145	 -0.015
          8.160	  0.100	 -0.005
          8.162	  0.140	  0.005
          8.164	  0.015	  0.010
          8.166	  0.070	  0.015
          8.168	  0.090	  0.020
          8.170	  0.165	  0.020
          8.172	  0.195	  0.020
          8.174	  0.240	  0.025
          8.176	  0.225	  0.025
          8.178	  0.250	  0.025
          8.180	  0.175	  0.030
          8.182	  0.060	  0.030
          8.184	  0.000	  0.030
          8.186	  0.090	  0.030
          8.188	  0.115	  0.030
          8.190	  0.145	  0.030
          8.192	  0.165	  0.035
          8.194	  0.250	  0.040
          8.196	  0.315	  0.050
          8.198	  0.270	  0.060
          8.200	  0.150	  0.065
          8.202	  0.240	  0.075
          8.204	  0.085	  0.075
          8.206	  0.080	  0.075
          8.208	  0.165	  0.075
          8.210	  0.195	  0.075
          8.212	  0.215	  0.075
          8.214	  0.295	  0.080
          8.216	  0.340	  0.095
          8.218	  0.355	  0.115
          8.220	  0.325	  0.135
          8.222	  0.275	  0.165
          8.224	  0.195	  0.185
          8.226	  0.240	  0.200
          8.228	  0.305	  0.210
          8.230	  0.300	  0.205
          8.232	  0.345	  0.195
          8.234	  0.405	  0.185
          8.236	  0.385	  0.175
          8.238	  0.395	  0.170
          8.240	  0.280	  0.170
          8.242	  0.275	  0.185
          8.244	  0.230	  0.205
          8.246	  0.340	  0.230
          8.248	  0.350	  0.255
          8.250	  0.375	  0.275
          8.252	  0.445	  0.290
          8.254	  0.535	  0.290
          8.256	  0.510	  0.285
          8.258	  0.395	  0.275
          8.260	  0.350	  0.260
          8.262	  0.350	  0.250
          8.264	  0.340	  0.245
          8.266	  0.340	  0.240
          8.268	  0.370	  0.240
          8.270	  0.405	  0.245
          8.272	  0.360	  0.245
          8.274	  0.370	  0.245
          8.276	  0.470	  0.240
          8.278	  0.415	  0.230
          8.280	  0.415	  0.220
          8.282	  0.295	  0.210
          8.284	  0.225	  0.200
          8.286	  0.185	  0.195
          8.288	  0.245	  0.190
          8.290	  0.350	  0.185
          8.292	  0.375	  0.180
          8.294	  0.435	  0.175
          8.296	  0.395	  0.165
          8.298	  0.295	  0.150
          8.300	  0.220	  0.135
          8.302	  0.140	  0.115
          8.304	  0.080	  0.100
          8.306	  0.140	  0.085
          8.308	  0.170	  0.070
          8.310	  0.170	  0.055
          8.312	  0.220	  0.045
          8.314	  0.310	  0.035
          8.316	  0.255	  0.020
          8.318	  0.155	  0.010
          8.320	  0.095	 -0.005
          8.322	 -0.030	 -0.020
          8.324	 -0.100	 -0.030
          8.326	  0.045	 -0.035
          8.328	  0.120	 -0.040
          8.330	  0.125	 -0.040
          8.332	  0.195	 -0.035
          8.334	  0.155	 -0.035
          8.336	  0.240	 -0.035
          8.338	  0.110	 -0.035
          8.340	  0.065	 -0.040
          8.342	  0.015	 -0.050
          8.344	 -0.025	 -0.055
          8.346	  0.000	 -0.065
          8.348	 -0.045	 -0.075
          8.350	  0.015	 -0.080
          8.352	  0.160	 -0.080
          8.354	  0.180	 -0.080
          8.356	  0.135	 -0.080
          8.358	  0.025	 -0.075
          8.360	  0.050	 -0.070
          8.362	  0.015	 -0.065
          8.364	 -0.040	 -0.060
          8.366	 -0.070	 -0.060
          8.368	  0.065	 -0.055
          8.370	  0.115	 -0.050
          8.372	  0.155	 -0.050
          8.374	  0.165	 -0.055
          8.376	  0.145	 -0.065
          8.378	  0.065	 -0.075
          8.380	  0.005	 -0.090
          8.382	 -0.080	 -0.105
          8.384	 -0.170	 -0.120
          8.386	 -0.150	 -0.135
          8.388	  0.015	 -0.140
          8.390	  0.035	 -0.145
          8.392	  0.125	 -0.140
          8.394	  0.075	 -0.135
          8.396	  0.005	 -0.125
          8.398	  0.040	 -0.115
          8.400	  0.055	 -0.100
          8.402	 -0.030	 -0.090
          8.404	 -0.030	 -0.085
          8.406	 -0.115	 -0.080
          8.408	  0.025	 -0.080
          8.410	  0.135	 -0.080
          8.412	  0.165	 -0.075
          8.414	  0.135	 -0.080
          8.416	  0.090	 -0.080
          8.418	  0.045	 -0.080
          8.420	  0.050	 -0.080
          8.422	 -0.065	 -0.080
          8.424	 -0.035	 -0.080
          8.426	 -0.015	 -0.080
          8.428	  0.025	 -0.075
          8.430	  0.085	 -0.070
          8.432	  0.155	 -0.060
          8.434	  0.155	 -0.050
          8.436	  0.180	 -0.040
          8.438	  0.180	 -0.030
          8.440	  0.090	 -0.025
          8.442	 -0.045	 -0.025
          8.444	 -0.070	 -0.030
          8.446	  0.035	 -0.040
          8.448	  0.045	 -0.055
          8.450	  0.085	 -0.070
          8.452	  0.100	 -0.080
          8.454	  0.150	 -0.090
          8.456	  0.090	 -0.090
          8.458	  0.080	 -0.090
          8.460	  0.075	 -0.085
          8.462	 -0.065	 -0.080
          8.464	 -0.030	 -0.070
          8.466	 -0.005	 -0.060
          8.468	  0.035	 -0.060
          8.470	  0.095	 -0.055
          8.472	  0.250	 -0.060
          8.474	  0.150	 -0.065
          8.476	  0.090	 -0.070
          8.478	 -0.015	 -0.075
          8.480	  0.015	 -0.075
          8.482	 -0.020	 -0.080
          8.484	 -0.030	 -0.080
          8.486	  0.015	 -0.080
          8.488	  0.080	 -0.080
          8.490	  0.080	 -0.080
          8.492	  0.130	 -0.075
          8.494	  0.160	 -0.070
          8.496	  0.155	 -0.060
          8.498	  0.045	 -0.055
          8.500	  0.050	 -0.045
          8.502	 -0.005	 -0.040
          8.504	  0.005	 -0.035
          8.506	  0.050	 -0.035
          8.508	  0.085	 -0.040
          8.510	  0.105	 -0.050
          8.512	  0.170	 -0.060
          8.514	  0.115	 -0.065
          8.516	  0.155	 -0.075
          8.518	  0.030	 -0.075
          8.520	  0.000	 -0.075
          8.522	 -0.125	 -0.070
          8.524	  0.050	 -0.060
          8.526	  0.080	 -0.050
          8.528	  0.050	 -0.045
          8.530	  0.055	 -0.045
          8.532	  0.165	 -0.045
          8.534	  0.135	 -0.050
          8.536	  0.115	 -0.060
          8.538	  0.070	 -0.065
          8.540	  0.030	 -0.075
          8.542	 -0.070	 -0.075
          8.544	 -0.045	 -0.075
          8.546	  0.050	 -0.075
          8.548	  0.060	 -0.065
          8.550	  0.095	 -0.060
          8.552	  0.160	 -0.060
          8.554	  0.130	 -0.060
          8.556	  0.140	 -0.065
          8.558	  0.010	 -0.075
          8.560	 -0.040	 -0.085
          8.562	 -0.095	 -0.100
          8.564	 -0.060	 -0.105
          8.566	  0.005	 -0.110
          8.568	  0.035	 -0.110
          8.570	  0.090	 -0.105
          8.572	  0.135	 -0.095
          8.574	  0.145	 -0.080
          8.576	  0.080	 -0.065
          8.578	  0.110	 -0.055
          8.580	  0.025	 -0.050
          8.582	 -0.070	 -0.045
          8.584	 -0.095	 -0.045
          8.586	  0.030	 -0.050
          8.588	  0.090	 -0.055
          8.590	  0.110	 -0.060
          8.592	  0.165	 -0.065
          8.594	  0.220	 -0.065
          8.596	  0.150	 -0.065
          8.598	 -0.010	 -0.060
          8.600	 -0.020	 -0.060
          8.602	 -0.020	 -0.060
          8.604	 -0.015	 -0.060
          8.606	  0.025	 -0.060
          8.608	  0.095	 -0.065
          8.610	  0.075	 -0.070
          8.612	  0.150	 -0.070
          8.614	  0.200	 -0.065
          8.616	  0.110	 -0.065
          8.618	  0.065	 -0.055
          8.620	 -0.015	 -0.050
          8.622	 -0.015	 -0.045
          8.624	 -0.050	 -0.035
          8.626	  0.055	 -0.030
          8.628	  0.150	 -0.030
          8.630	  0.165	 -0.025
          8.632	  0.195	 -0.020
          8.634	  0.170	 -0.015
          8.636	  0.080	 -0.010
          8.638	  0.130	  0.000
          8.640	  0.090	  0.010
          8.642	  0.050	  0.020
          8.644	  0.055	  0.025
          8.646	  0.090	  0.020
          8.648	  0.150	  0.015
          8.650	  0.200	  0.000
          8.652	  0.170	 -0.015
          8.654	  0.190	 -0.030
          8.656	  0.100	 -0.045
          8.658	  0.050	 -0.060
          8.660	 -0.015	 -0.065
          8.662	 -0.030	 -0.070
          8.664	  0.000	 -0.065
          8.666	  0.030	 -0.065
          8.668	  0.050	 -0.060
          8.670	  0.085	 -0.055
          8.672	  0.140	 -0.055
          8.674	  0.145	 -0.060
          8.676	  0.115	 -0.060
          8.678	  0.070	 -0.065
          8.680	 -0.060	 -0.070
          8.682	 -0.015	 -0.075
          8.684	 -0.080	 -0.080
          8.686	  0.005	 -0.085
          8.688	  0.015	 -0.090
          8.690	  0.120	 -0.100
          8.692	  0.095	 -0.105
          8.694	  0.070	 -0.115
          8.696	  0.020	 -0.120
          8.698	  0.015	 -0.125
          8.700	 -0.120	 -0.125
          8.702	 -0.090	 -0.120
          8.704	 -0.105	 -0.115
          8.706	 -0.075	 -0.105
          8.708	  0.035	 -0.090
          8.710	  0.225	 -0.075
          8.712	  0.170	 -0.070
          8.714	  0.175	 -0.065
          8.716	  0.090	 -0.070
          8.718	 -0.015	 -0.075
          8.720	 -0.140	 -0.090
          8.722	 -0.130	 -0.100
          8.724	 -0.060	 -0.115
          8.726	  0.000	 -0.125
          8.728	  0.025	 -0.130
          8.730	  0.115	 -0.130
          8.732	  0.105	 -0.120
          8.734	  0.090	 -0.110
          8.736	  0.000	 -0.100
          8.738	  0.005	 -0.090
          8.740	 -0.090	 -0.085
          8.742	 -0.090	 -0.080
          8.744	  0.005	 -0.085
          8.746	  0.065	 -0.090
          8.748	  0.060	 -0.100
          8.750	  0.065	 -0.110
          8.752	  0.090	 -0.120
          8.754	  0.005	 -0.125
          8.756	  0.010	 -0.125
          8.758	 -0.045	 -0.125
          8.760	 -0.120	 -0.120
          8.762	 -0.070	 -0.110
          8.764	 -0.075	 -0.100
          8.766	  0.060	 -0.090
          8.768	  0.025	 -0.075
          8.770	  0.185	 -0.050
          8.772	  0.210	 -0.020
          8.774	  0.240	  0.030
          8.776	  0.205	  0.095
          8.778	  0.250	  0.180
          8.780	  0.300	  0.280
          8.782	  0.430	  0.395
          8.784	  0.595	  0.515
