   Elapsed time	  ECG I	iltered
          6.796	 -0.745	 -0.030
          6.798	 -0.925	 -0.050
          6.800	 -1.085	 -0.070
          6.802	 -1.060	 -0.090
          6.804	 -1.145	 -0.110
          6.806	 -1.150	 -0.120
          6.808	 -1.170	 -0.125
          6.810	 -1.065	 -0.125
          6.812	 -0.990	 -0.115
          6.814	 -0.900	 -0.105
          6.816	 -0.915	 -0.090
          6.818	 -0.900	 -0.080
          6.820	 -0.940	 -0.065
          6.822	 -0.980	 -0.060
          6.824	 -1.140	 -0.055
          6.826	 -1.090	 -0.050
          6.828	 -1.015	 -0.050
          6.830	 -0.945	 -0.050
          6.832	 -0.985	 -0.055
          6.834	 -0.840	 -0.055
          6.836	 -0.850	 -0.055
          6.838	 -0.975	 -0.060
          6.840	 -1.035	 -0.060
          6.842	 -0.955	 -0.065
          6.844	 -1.085	 -0.065
          6.846	 -1.030	 -0.065
          6.848	 -1.145	 -0.065
          6.850	 -1.015	 -0.060
          6.852	 -0.870	 -0.050
          6.854	 -0.850	 -0.040
          6.856	 -0.900	 -0.030
          6.858	 -0.815	 -0.020
          6.860	 -0.900	 -0.010
          6.862	 -1.065	 -0.010
          6.864	 -1.105	 -0.010
          6.866	 -1.095	 -0.015
          6.868	 -1.035	 -0.020
          6.870	 -0.845	 -0.025
          6.872	 -0.820	 -0.030
          6.874	 -0.810	 -0.035
          6.876	 -0.925	 -0.035
          6.878	 -1.005	 -0.040
          6.880	 -0.960	 -0.045
          6.882	 -1.065	 -0.050
          6.884	 -1.120	 -0.060
          6.886	 -1.090	 -0.065
          6.888	 -1.015	 -0.070
          6.890	 -1.010	 -0.070
          6.892	 -0.895	 -0.065
          6.894	 -0.840	 -0.060
          6.896	 -0.815	 -0.045
          6.898	 -0.920	 -0.035
          6.900	 -0.920	 -0.025
          6.902	 -1.050	 -0.025
          6.904	 -1.110	 -0.035
          6.906	 -1.115	 -0.055
          6.908	 -1.085	 -0.080
          6.910	 -1.075	 -0.115
          6.912	 -0.960	 -0.155
          6.914	 -1.020	 -0.185
          6.916	 -1.000	 -0.215
          6.918	 -0.975	 -0.230
          6.920	 -1.060	 -0.235
          6.922	 -1.340	 -0.230
          6.924	 -1.335	 -0.220
          6.926	 -1.210	 -0.200
          6.928	 -1.165	 -0.185
          6.930	 -1.010	 -0.165
          6.932	 -1.040	 -0.150
          6.934	 -0.885	 -0.140
          6.936	 -0.910	 -0.130
          6.938	 -0.985	 -0.120
          6.940	 -1.070	 -0.110
          6.942	 -1.180	 -0.105
          6.944	 -1.120	 -0.100
          6.946	 -1.075	 -0.100
          6.948	 -1.045	 -0.100
          6.950	 -1.070	 -0.100
          6.952	 -0.890	 -0.100
          6.954	 -0.910	 -0.095
          6.956	 -0.885	 -0.095
          6.958	 -0.950	 -0.085
          6.960	 -1.000	 -0.075
          6.962	 -1.130	 -0.060
          6.964	 -1.110	 -0.045
          6.966	 -0.990	 -0.035
          6.968	 -0.845	 -0.025
          6.970	 -1.005	 -0.020
          6.972	 -0.790	 -0.020
          6.974	 -0.830	 -0.025
          6.976	 -0.855	 -0.035
          6.978	 -0.975	 -0.040
          6.980	 -1.010	 -0.050
          6.982	 -1.135	 -0.060
          6.984	 -1.075	 -0.065
          6.986	 -1.020	 -0.065
          6.988	 -0.950	 -0.065
          6.990	 -0.965	 -0.065
          6.992	 -0.875	 -0.065
          6.994	 -0.870	 -0.070
          6.996	 -0.925	 -0.070
          6.998	 -0.975	 -0.075
          7.000	 -1.045	 -0.085
          7.002	 -1.170	 -0.095
          7.004	 -1.180	 -0.105
          7.006	 -1.065	 -0.115
          7.008	 -1.035	 -0.125
          7.010	 -1.010	 -0.130
          7.012	 -0.890	 -0.135
          7.014	 -0.925	 -0.135
          7.016	 -1.005	 -0.130
          7.018	 -1.035	 -0.120
          7.020	 -1.070	 -0.110
          7.022	 -1.120	 -0.100
          7.024	 -1.140	 -0.090
          7.026	 -1.060	 -0.085
          7.028	 -0.965	 -0.080
          7.030	 -0.865	 -0.075
          7.032	 -0.845	 -0.075
          7.034	 -0.825	 -0.080
          7.036	 -0.940	 -0.085
          7.038	 -1.080	 -0.090
          7.040	 -1.050	 -0.100
          7.042	 -1.135	 -0.110
          7.044	 -1.155	 -0.120
          7.046	 -1.195	 -0.135
          7.048	 -1.095	 -0.150
          7.050	 -0.930	 -0.165
          7.052	 -0.865	 -0.175
          7.054	 -0.955	 -0.185
          7.056	 -0.990	 -0.180
          7.058	 -1.070	 -0.165
          7.060	 -1.150	 -0.135
          7.062	 -1.210	 -0.090
          7.064	 -1.055	 -0.035
          7.066	 -0.940	  0.030
          7.068	 -0.800	  0.110
          7.070	 -0.565	  0.190
          7.072	 -0.385	  0.270
          7.074	 -0.370	  0.350
          7.076	 -0.355	  0.425
          7.078	 -0.335	  0.480
          7.080	 -0.480	  0.520
          7.082	 -0.650	  0.535
          7.084	 -0.500	  0.525
          7.086	 -0.480	  0.490
          7.088	 -0.425	  0.425
          7.090	 -0.435	  0.345
          7.092	 -0.470	  0.250
          7.094	 -0.530	  0.155
          7.096	 -0.830	  0.065
          7.098	 -1.020	 -0.010
          7.100	 -1.120	 -0.065
          7.102	 -1.235	 -0.100
          7.104	 -1.200	 -0.115
          7.106	 -0.965	 -0.115
          7.108	 -0.915	 -0.110
          7.110	 -0.875	 -0.095
          7.112	 -0.875	 -0.085
          7.114	 -0.895	 -0.080
          7.116	 -0.925	 -0.080
          7.118	 -0.955	 -0.085
          7.120	 -1.085	 -0.090
          7.122	 -1.095	 -0.095
          7.124	 -1.070	 -0.100
          7.126	 -1.045	 -0.100
          7.128	 -0.980	 -0.105
          7.130	 -0.970	 -0.105
          7.132	 -0.820	 -0.105
          7.134	 -0.910	 -0.110
          7.136	 -0.945	 -0.110
          7.138	 -1.015	 -0.110
          7.140	 -1.040	 -0.105
          7.142	 -1.065	 -0.100
          7.144	 -1.120	 -0.095
          7.146	 -0.980	 -0.085
          7.148	 -0.945	 -0.080
          7.150	 -0.875	 -0.075
          7.152	 -0.860	 -0.080
          7.154	 -0.925	 -0.085
          7.156	 -0.860	 -0.095
          7.158	 -1.075	 -0.110
          7.160	 -1.010	 -0.120
          7.162	 -1.125	 -0.130
          7.164	 -1.105	 -0.130
          7.166	 -1.050	 -0.130
          7.168	 -0.975	 -0.125
          7.170	 -0.850	 -0.115
          7.172	 -0.860	 -0.110
          7.174	 -0.900	 -0.100
          7.176	 -0.955	 -0.095
          7.178	 -0.995	 -0.095
          7.180	 -1.025	 -0.090
          7.182	 -1.030	 -0.085
          7.184	 -1.040	 -0.080
          7.186	 -0.995	 -0.075
          7.188	 -0.890	 -0.065
          7.190	 -0.765	 -0.055
          7.192	 -0.825	 -0.050
          7.194	 -0.830	 -0.045
          7.196	 -0.915	 -0.045
          7.198	 -0.940	 -0.050
          7.200	 -1.035	 -0.055
          7.202	 -1.015	 -0.060
          7.204	 -1.100	 -0.065
          7.206	 -0.940	 -0.065
          7.208	 -0.775	 -0.055
          7.210	 -0.840	 -0.050
          7.212	 -0.785	 -0.035
          7.214	 -0.800	 -0.030
          7.216	 -0.815	 -0.025
          7.218	 -0.915	 -0.025
          7.220	 -1.080	 -0.035
          7.222	 -0.955	 -0.045
          7.224	 -1.095	 -0.060
          7.226	 -0.950	 -0.075
          7.228	 -0.855	 -0.085
          7.230	 -0.860	 -0.090
          7.232	 -0.805	 -0.085
          7.234	 -0.800	 -0.075
          7.236	 -0.890	 -0.065
          7.238	 -0.965	 -0.050
          7.240	 -1.040	 -0.035
          7.242	 -1.015	 -0.030
          7.244	 -0.945	 -0.020
          7.246	 -0.900	 -0.020
          7.248	 -0.800	 -0.015
          7.250	 -0.740	 -0.015
          7.252	 -0.755	 -0.010
          7.254	 -0.800	 -0.005
          7.256	 -0.870	  0.005
          7.258	 -0.905	  0.015
          7.260	 -0.950	  0.025
          7.262	 -0.890	  0.030
          7.264	 -0.835	  0.035
          7.266	 -0.775	  0.040
          7.268	 -0.760	  0.040
          7.270	 -0.760	  0.040
          7.272	 -0.745	  0.040
          7.274	 -0.765	  0.040
          7.276	 -0.865	  0.045
          7.278	 -0.730	  0.055
          7.280	 -0.860	  0.065
          7.282	 -0.890	  0.075
          7.284	 -0.800	  0.085
          7.286	 -0.705	  0.090
          7.288	 -0.800	  0.090
          7.290	 -0.655	  0.085
          7.292	 -0.680	  0.080
          7.294	 -0.670	  0.075
          7.296	 -0.770	  0.075
          7.298	 -0.800	  0.075
          7.300	 -0.815	  0.080
          7.302	 -0.865	  0.090
          7.304	 -0.845	  0.100
          7.306	 -0.700	  0.115
          7.308	 -0.725	  0.120
          7.310	 -0.600	  0.130
          7.312	 -0.630	  0.130
          7.314	 -0.665	  0.125
          7.316	 -0.735	  0.115
          7.318	 -0.660	  0.105
          7.320	 -0.890	  0.090
          7.322	 -0.915	  0.080
          7.324	 -0.820	  0.075
          7.326	 -0.795	  0.070
          7.328	 -0.770	  0.065
          7.330	 -0.635	  0.065
          7.332	 -0.635	  0.060
          7.334	 -0.715	  0.055
          7.336	 -0.800	  0.045
          7.338	 -0.825	  0.035
          7.340	 -0.965	  0.025
          7.342	 -0.960	  0.010
          7.344	 -0.885	  0.000
          7.346	 -0.825	 -0.005
          7.348	 -0.795	 -0.010
          7.350	 -0.715	 -0.015
          7.352	 -0.750	 -0.015
          7.354	 -0.825	 -0.020
          7.356	 -0.825	 -0.020
          7.358	 -0.895	 -0.025
          7.360	 -1.030	 -0.030
          7.362	 -0.955	 -0.035
          7.364	 -0.825	 -0.045
          7.366	 -0.895	 -0.050
          7.368	 -0.910	 -0.060
          7.370	 -0.775	 -0.060
          7.372	 -0.745	 -0.065
          7.374	 -0.730	 -0.065
          7.376	 -0.945	 -0.065
          7.378	 -0.855	 -0.070
          7.380	 -0.970	 -0.070
          7.382	 -1.190	 -0.070
          7.384	 -1.050	 -0.070
          7.386	 -0.785	 -0.070
          7.388	 -0.715	 -0.070
          7.390	 -0.775	 -0.070
          7.392	 -0.810	 -0.070
          7.394	 -0.820	 -0.070
          7.396	 -0.965	 -0.070
          7.398	 -0.920	 -0.070
          7.400	 -1.015	 -0.070
          7.402	 -1.050	 -0.075
          7.404	 -0.870	 -0.075
          7.406	 -0.885	 -0.080
          7.408	 -0.810	 -0.085
          7.410	 -0.800	 -0.090
          7.412	 -0.800	 -0.090
          7.414	 -0.875	 -0.090
          7.416	 -0.890	 -0.085
          7.418	 -0.965	 -0.080
          7.420	 -0.950	 -0.070
          7.422	 -1.035	 -0.060
          7.424	 -0.935	 -0.055
          7.426	 -0.715	 -0.055
          7.428	 -0.815	 -0.055
          7.430	 -0.800	 -0.060
          7.432	 -0.755	 -0.065
          7.434	 -0.835	 -0.070
          7.436	 -0.895	 -0.075
          7.438	 -0.965	 -0.075
          7.440	 -0.980	 -0.075
          7.442	 -0.980	 -0.070
          7.444	 -0.925	 -0.065
          7.446	 -0.815	 -0.060
          7.448	 -0.785	 -0.055
          7.450	 -0.680	 -0.055
          7.452	 -0.750	 -0.055
          7.454	 -0.855	 -0.055
          7.456	 -0.880	 -0.055
          7.458	 -0.975	 -0.050
          7.460	 -0.935	 -0.045
          7.462	 -1.000	 -0.040
          7.464	 -0.890	 -0.030
          7.466	 -0.715	 -0.025
          7.468	 -0.555	 -0.015
          7.470	 -0.645	 -0.015
          7.472	 -0.835	 -0.025
          7.474	 -0.810	 -0.035
          7.476	 -0.940	 -0.055
          7.478	 -1.010	 -0.075
          7.480	 -0.990	 -0.095
          7.482	 -0.935	 -0.115
          7.484	 -0.925	 -0.125
          7.486	 -0.975	 -0.125
          7.488	 -0.800	 -0.115
          7.490	 -0.690	 -0.100
          7.492	 -0.725	 -0.080
          7.494	 -0.765	 -0.060
          7.496	 -0.910	 -0.040
          7.498	 -1.005	 -0.025
          7.500	 -0.895	 -0.020
          7.502	 -0.915	 -0.020
          7.504	 -0.885	 -0.030
          7.506	 -0.820	 -0.045
          7.508	 -0.715	 -0.055
          7.510	 -0.730	 -0.070
          7.512	 -0.725	 -0.075
          7.514	 -0.780	 -0.080
          7.516	 -0.830	 -0.075
          7.518	 -0.985	 -0.070
          7.520	 -0.990	 -0.060
          7.522	 -0.925	 -0.055
          7.524	 -0.840	 -0.045
          7.526	 -0.835	 -0.040
          7.528	 -0.710	 -0.035
          7.530	 -0.675	 -0.030
          7.532	 -0.645	 -0.030
          7.534	 -0.810	 -0.030
          7.536	 -0.735	 -0.030
          7.538	 -0.985	 -0.030
          7.540	 -0.935	 -0.030
          7.542	 -0.945	 -0.035
          7.544	 -0.860	 -0.040
          7.546	 -0.755	 -0.045
          7.548	 -0.700	 -0.055
          7.550	 -0.690	 -0.060
          7.552	 -0.690	 -0.070
          7.554	 -0.860	 -0.075
          7.556	 -0.890	 -0.075
          7.558	 -1.015	 -0.075
          7.560	 -0.965	 -0.070
          7.562	 -0.940	 -0.060
          7.564	 -0.885	 -0.055
          7.566	 -0.710	 -0.045
          7.568	 -0.635	 -0.040
          7.570	 -0.675	 -0.035
          7.572	 -0.750	 -0.035
          7.574	 -0.860	 -0.030
          7.576	 -0.755	 -0.025
          7.578	 -0.960	 -0.020
          7.580	 -0.925	 -0.015
          7.582	 -0.810	 -0.015
          7.584	 -0.760	 -0.010
          7.586	 -0.785	 -0.005
          7.588	 -0.610	 -0.005
          7.590	 -0.655	 -0.010
          7.592	 -0.715	 -0.010
          7.594	 -0.770	 -0.010
          7.596	 -0.845	 -0.010
          7.598	 -0.865	 -0.010
          7.600	 -0.845	 -0.005
          7.602	 -0.845	  0.000
          7.604	 -0.790	  0.005
          7.606	 -0.750	  0.005
          7.608	 -0.640	  0.005
          7.610	 -0.600	  0.005
          7.612	 -0.650	  0.005
          7.614	 -0.750	  0.005
          7.616	 -0.770	  0.010
          7.618	 -0.900	  0.015
          7.620	 -0.870	  0.020
          7.622	 -0.800	  0.030
          7.624	 -0.690	  0.040
          7.626	 -0.700	  0.050
          7.628	 -0.455	  0.055
          7.630	 -0.490	  0.050
          7.632	 -0.725	  0.045
          7.634	 -0.780	  0.035
          7.636	 -0.805	  0.020
          7.638	 -0.880	  0.005
          7.640	 -0.885	 -0.010
          7.642	 -0.800	 -0.020
          7.644	 -0.705	 -0.025
          7.646	 -0.720	 -0.030
          7.648	 -0.670	 -0.035
          7.650	 -0.690	 -0.030
          7.652	 -0.695	 -0.030
          7.654	 -0.795	 -0.030
          7.656	 -0.890	 -0.030
          7.658	 -0.895	 -0.030
          7.660	 -0.795	 -0.025
          7.662	 -0.910	 -0.025
          7.664	 -0.825	 -0.020
          7.666	 -0.570	 -0.015
          7.668	 -0.575	 -0.015
          7.670	 -0.635	 -0.010
          7.672	 -0.720	 -0.010
          7.674	 -0.775	 -0.010
          7.676	 -0.920	 -0.020
          7.678	 -0.890	 -0.030
          7.680	 -0.915	 -0.045
          7.682	 -0.895	 -0.065
          7.684	 -0.755	 -0.080
          7.686	 -0.760	 -0.090
          7.688	 -0.635	 -0.090
          7.690	 -0.655	 -0.075
          7.692	 -0.715	 -0.045
          7.694	 -0.770	  0.000
          7.696	 -0.795	  0.065
          7.698	 -0.765	  0.150
          7.700	 -0.625	  0.240
          7.702	 -0.435	  0.335
          7.704	 -0.210	  0.430
          7.706	  0.010	  0.515
          7.708	  0.055	  0.590
          7.710	  0.070	  0.640
          7.712	 -0.050	  0.675
          7.714	 -0.080	  0.685
          7.716	 -0.175	  0.675
          7.718	 -0.230	  0.640
          7.720	 -0.320	  0.585
          7.722	 -0.235	  0.520
          7.724	 -0.215	  0.440
          7.726	 -0.205	  0.350
          7.728	 -0.255	  0.265
          7.730	 -0.535	  0.180
          7.732	 -0.675	  0.100
          7.734	 -0.810	  0.035
          7.736	 -0.930	 -0.010
          7.738	 -0.870	 -0.045
          7.740	 -0.855	 -0.060
          7.742	 -0.855	 -0.060
          7.744	 -0.725	 -0.050
          7.746	 -0.600	 -0.030
          7.748	 -0.525	 -0.010
          7.750	 -0.625	  0.010
          7.752	 -0.615	  0.030
          7.754	 -0.740	  0.035
          7.756	 -0.860	  0.040
          7.758	 -0.790	  0.030
          7.760	 -0.880	  0.020
          7.762	 -0.805	  0.005
          7.764	 -0.615	 -0.010
          7.766	 -0.585	 -0.015
          7.768	 -0.595	 -0.020
          7.770	 -0.600	 -0.015
          7.772	 -0.700	 -0.010
          7.774	 -0.760	  0.005
          7.776	 -0.870	  0.015
          7.778	 -0.795	  0.025
          7.780	 -0.755	  0.025
          7.782	 -0.710	  0.025
          7.784	 -0.690	  0.015
          7.786	 -0.610	  0.005
          7.788	 -0.595	 -0.010
          7.790	 -0.600	 -0.015
          7.792	 -0.650	 -0.020
          7.794	 -0.825	 -0.020
          7.796	 -0.830	 -0.010
          7.798	 -0.825	  0.000
          7.800	 -0.685	  0.005
          7.802	 -0.720	  0.015
          7.804	 -0.730	  0.015
          7.806	 -0.555	  0.015
          7.808	 -0.510	  0.015
          7.810	 -0.625	  0.010
          7.812	 -0.710	  0.010
          7.814	 -0.755	  0.010
          7.816	 -0.735	  0.015
          7.818	 -0.775	  0.025
          7.820	 -0.710	  0.040
          7.822	 -0.685	  0.050
          7.824	 -0.665	  0.055
          7.826	 -0.485	  0.060
          7.828	 -0.525	  0.060
          7.830	 -0.625	  0.050
          7.832	 -0.620	  0.045
          7.834	 -0.575	  0.035
          7.836	 -0.800	  0.025
          7.838	 -0.790	  0.020
          7.840	 -0.795	  0.010
          7.842	 -0.670	  0.010
          7.844	 -0.605	  0.005
          7.846	 -0.600	  0.000
          7.848	 -0.605	  0.000
          7.850	 -0.605	  0.000
          7.852	 -0.705	  0.000
          7.854	 -0.710	  0.005
          7.856	 -0.805	  0.015
          7.858	 -0.725	  0.030
          7.860	 -0.630	  0.040
          7.862	 -0.655	  0.055
          7.864	 -0.615	  0.065
          7.866	 -0.510	  0.065
          7.868	 -0.515	  0.060
          7.870	 -0.540	  0.050
          7.872	 -0.640	  0.040
          7.874	 -0.670	  0.025
          7.876	 -0.780	  0.015
          7.878	 -0.825	  0.010
          7.880	 -0.715	  0.015
          7.882	 -0.630	  0.025
          7.884	 -0.545	  0.045
          7.886	 -0.410	  0.060
          7.888	 -0.555	  0.080
          7.890	 -0.530	  0.100
          7.892	 -0.545	  0.110
          7.894	 -0.505	  0.115
          7.896	 -0.645	  0.115
          7.898	 -0.675	  0.115
          7.900	 -0.645	  0.115
          7.902	 -0.580	  0.115
          7.904	 -0.550	  0.120
          7.906	 -0.425	  0.125
          7.908	 -0.345	  0.135
          7.910	 -0.395	  0.145
          7.912	 -0.520	  0.155
          7.914	 -0.540	  0.165
          7.916	 -0.630	  0.170
          7.918	 -0.635	  0.175
          7.920	 -0.585	  0.180
          7.922	 -0.370	  0.180
          7.924	 -0.395	  0.175
          7.926	 -0.415	  0.170
          7.928	 -0.390	  0.170
          7.930	 -0.440	  0.165
          7.932	 -0.470	  0.160
          7.934	 -0.455	  0.160
          7.936	 -0.665	  0.165
          7.938	 -0.595	  0.170
          7.940	 -0.520	  0.175
          7.942	 -0.485	  0.180
          7.944	 -0.455	  0.185
          7.946	 -0.310	  0.185
          7.948	 -0.320	  0.180
          7.950	 -0.395	  0.170
          7.952	 -0.530	  0.155
          7.954	 -0.655	  0.145
          7.956	 -0.670	  0.130
          7.958	 -0.615	  0.120
          7.960	 -0.545	  0.115
          7.962	 -0.505	  0.110
          7.964	 -0.440	  0.110
          7.966	 -0.300	  0.110
          7.968	 -0.455	  0.110
          7.970	 -0.570	  0.100
          7.972	 -0.630	  0.090
          7.974	 -0.595	  0.080
          7.976	 -0.600	  0.065
          7.978	 -0.695	  0.050
          7.980	 -0.645	  0.040
          7.982	 -0.600	  0.035
          7.984	 -0.545	  0.035
          7.986	 -0.465	  0.035
          7.988	 -0.495	  0.040
          7.990	 -0.565	  0.040
          7.992	 -0.665	  0.035
          7.994	 -0.645	  0.025
          7.996	 -0.680	  0.015
          7.998	 -0.780	 -0.005
          8.000	 -0.755	 -0.020
          8.002	 -0.610	 -0.030
          8.004	 -0.545	 -0.040
          8.006	 -0.500	 -0.045
          8.008	 -0.555	 -0.040
          8.010	 -0.645	 -0.035
          8.012	 -0.690	 -0.030
          8.014	 -0.730	 -0.025
          8.016	 -0.675	 -0.020
          8.018	 -0.765	 -0.025
          8.020	 -0.715	 -0.030
          8.022	 -0.620	 -0.035
          8.024	 -0.595	 -0.045
          8.026	 -0.545	 -0.050
          8.028	 -0.555	 -0.050
          8.030	 -0.565	 -0.045
          8.032	 -0.615	 -0.040
          8.034	 -0.735	 -0.030
          8.036	 -0.745	 -0.020
          8.038	 -0.725	 -0.015
          8.040	 -0.615	 -0.010
          8.042	 -0.650	 -0.015
          8.044	 -0.525	 -0.020
          8.046	 -0.475	 -0.025
          8.048	 -0.565	 -0.030
          8.050	 -0.570	 -0.035
          8.052	 -0.630	 -0.035
          8.054	 -0.685	 -0.030
          8.056	 -0.705	 -0.025
          8.058	 -0.715	 -0.020
          8.060	 -0.735	 -0.020
          8.062	 -0.640	 -0.020
          8.064	 -0.460	 -0.030
          8.066	 -0.480	 -0.040
          8.068	 -0.655	 -0.055
          8.070	 -0.625	 -0.065
          8.072	 -0.620	 -0.075
          8.074	 -0.790	 -0.080
          8.076	 -0.745	 -0.075
          8.078	 -0.735	 -0.065
          8.080	 -0.655	 -0.055
          8.082	 -0.600	 -0.040
          8.084	 -0.490	 -0.025
          8.086	 -0.430	 -0.010
          8.088	 -0.540	 -0.005
          8.090	 -0.610	  0.000
          8.092	 -0.575	  0.000
          8.094	 -0.695	  0.000
          8.096	 -0.685	  0.000
          8.098	 -0.700	 -0.005
          8.100	 -0.590	 -0.010
          8.102	 -0.585	 -0.020
          8.104	 -0.540	 -0.025
          8.106	 -0.480	 -0.030
          8.108	 -0.470	 -0.035
          8.110	 -0.610	 -0.040
          8.112	 -0.580	 -0.040
          8.114	 -0.755	 -0.035
          8.116	 -0.730	 -0.035
          8.118	 -0.755	 -0.030
          8.120	 -0.635	 -0.025
          8.122	 -0.525	 -0.025
          8.124	 -0.430	 -0.025
          8.126	 -0.405	 -0.030
          8.128	 -0.555	 -0.040
          8.130	 -0.600	 -0.045
          8.132	 -0.635	 -0.045
          8.134	 -0.790	 -0.045
          8.136	 -0.720	 -0.035
          8.138	 -0.710	 -0.025
          8.140	 -0.595	 -0.010
          8.142	 -0.555	  0.005
          8.144	 -0.210	  0.015
          8.146	 -0.460	  0.015
          8.148	 -0.510	  0.010
          8.150	 -0.675	  0.000
          8.152	 -0.590	 -0.020
          8.154	 -0.705	 -0.040
          8.156	 -0.740	 -0.055
          8.158	 -0.735	 -0.065
          8.160	 -0.610	 -0.070
          8.162	 -0.610	 -0.070
          8.164	 -0.465	 -0.060
          8.166	 -0.475	 -0.045
          8.168	 -0.540	 -0.030
          8.170	 -0.630	 -0.020
          8.172	 -0.500	 -0.010
          8.174	 -0.720	 -0.010
          8.176	 -0.710	 -0.015
          8.178	 -0.565	 -0.020
          8.180	 -0.535	 -0.030
          8.182	 -0.595	 -0.035
          8.184	 -0.490	 -0.045
          8.186	 -0.500	 -0.045
          8.188	 -0.480	 -0.045
          8.190	 -0.580	 -0.040
          8.192	 -0.600	 -0.035
          8.194	 -0.720	 -0.025
          8.196	 -0.700	 -0.015
          8.198	 -0.565	 -0.005
          8.200	 -0.510	  0.000
          8.202	 -0.505	  0.005
          8.204	 -0.380	  0.005
          8.206	 -0.415	  0.000
          8.208	 -0.485	 -0.015
          8.210	 -0.700	 -0.030
          8.212	 -0.605	 -0.050
          8.214	 -0.715	 -0.070
          8.216	 -0.665	 -0.085
          8.218	 -0.720	 -0.095
          8.220	 -0.610	 -0.100
          8.222	 -0.510	 -0.095
          8.224	 -0.470	 -0.080
          8.226	 -0.465	 -0.065
          8.228	 -0.530	 -0.045
          8.230	 -0.530	 -0.030
          8.232	 -0.615	 -0.020
          8.234	 -0.665	 -0.015
          8.236	 -0.710	 -0.015
          8.238	 -0.710	 -0.020
          8.240	 -0.525	 -0.035
          8.242	 -0.440	 -0.045
          8.244	 -0.425	 -0.055
          8.246	 -0.460	 -0.060
          8.248	 -0.490	 -0.065
          8.250	 -0.560	 -0.070
          8.252	 -0.740	 -0.070
          8.254	 -0.700	 -0.070
          8.256	 -0.700	 -0.070
          8.258	 -0.615	 -0.070
          8.260	 -0.590	 -0.070
          8.262	 -0.490	 -0.070
          8.264	 -0.415	 -0.065
          8.266	 -0.465	 -0.060
          8.268	 -0.495	 -0.055
          8.270	 -0.510	 -0.040
          8.272	 -0.585	 -0.030
          8.274	 -0.620	 -0.020
          8.276	 -0.660	 -0.010
          8.278	 -0.560	 -0.005
          8.280	 -0.465	  0.000
          8.282	 -0.400	  0.000
          8.284	 -0.430	 -0.005
          8.286	 -0.450	 -0.010
          8.288	 -0.430	 -0.015
          8.290	 -0.565	 -0.025
          8.292	 -0.580	 -0.030
          8.294	 -0.650	 -0.030
          8.296	 -0.605	 -0.035
          8.298	 -0.585	 -0.040
          8.300	 -0.525	 -0.045
          8.302	 -0.495	 -0.055
          8.304	 -0.450	 -0.060
          8.306	 -0.490	 -0.065
          8.308	 -0.535	 -0.065
          8.310	 -0.620	 -0.070
          8.312	 -0.605	 -0.065
          8.314	 -0.630	 -0.060
          8.316	 -0.695	 -0.055
          8.318	 -0.520	 -0.045
          8.320	 -0.485	 -0.040
          8.322	 -0.415	 -0.035
          8.324	 -0.430	 -0.030
          8.326	 -0.440	 -0.030
          8.328	 -0.520	 -0.025
          8.330	 -0.475	 -0.025
          8.332	 -0.575	 -0.025
          8.334	 -0.595	 -0.020
          8.336	 -0.570	 -0.015
          8.338	 -0.525	 -0.010
          8.340	 -0.465	  0.000
          8.342	 -0.340	  0.010
          8.344	 -0.295	  0.020
          8.346	 -0.400	  0.030
          8.348	 -0.425	  0.035
          8.350	 -0.415	  0.035
          8.352	 -0.470	  0.030
          8.354	 -0.545	  0.020
          8.356	 -0.525	  0.005
          8.358	 -0.575	 -0.015
          8.360	 -0.515	 -0.040
          8.362	 -0.425	 -0.060
          8.364	 -0.400	 -0.080
          8.366	 -0.480	 -0.090
          8.368	 -0.520	 -0.100
          8.370	 -0.575	 -0.100
          8.372	 -0.685	 -0.095
          8.374	 -0.680	 -0.090
          8.376	 -0.590	 -0.085
          8.378	 -0.540	 -0.080
          8.380	 -0.475	 -0.080
          8.382	 -0.440	 -0.080
          8.384	 -0.405	 -0.080
          8.386	 -0.445	 -0.080
          8.388	 -0.570	 -0.075
          8.390	 -0.585	 -0.065
          8.392	 -0.610	 -0.060
          8.394	 -0.565	 -0.055
          8.396	 -0.600	 -0.050
          8.398	 -0.525	 -0.055
          8.400	 -0.475	 -0.065
          8.402	 -0.310	 -0.080
          8.404	 -0.425	 -0.090
          8.406	 -0.555	 -0.095
          8.408	 -0.560	 -0.080
          8.410	 -0.570	 -0.045
          8.412	 -0.610	  0.010
          8.414	 -0.470	  0.090
          8.416	 -0.370	  0.185
          8.418	 -0.080	  0.290
          8.420	  0.110	  0.395
          8.422	  0.215	  0.490
          8.424	  0.405	  0.565
          8.426	  0.215	  0.615
          8.428	  0.170	  0.640
          8.430	  0.120	  0.640
          8.432	 -0.055	  0.615
          8.434	  0.055	  0.570
          8.436	  0.035	  0.510
          8.438	  0.110	  0.435
          8.440	  0.015	  0.355
          8.442	  0.080	  0.270
          8.444	 -0.125	  0.185
          8.446	 -0.425	  0.105
          8.448	 -0.525	  0.030
          8.450	 -0.580	 -0.030
          8.452	 -0.660	 -0.075
          8.454	 -0.690	 -0.105
          8.456	 -0.545	 -0.120
          8.458	 -0.475	 -0.120
          8.460	 -0.505	 -0.110
          8.462	 -0.365	 -0.095
          8.464	 -0.430	 -0.080
          8.466	 -0.435	 -0.065
          8.468	 -0.495	 -0.060
          8.470	 -0.500	 -0.060
